Prediction
0.09295279
0.0925586
0.09152083
0.092469275
0.094112195
0.09602577
0.09638292
0.09562263
0.09597392
0.09526846
0.09522652
0.09464007599999999
0.09323512
0.092540756
0.089584984
0.08631408
0.08554838599999999
0.08612705
0.087225266
0.08682144
0.08629877
0.08661404
0.08631851
0.08531051
0.08512795
0.08495441
0.084738694
0.08395554
0.08300154
0.061513767000000004
0.23660363
0.25195688
0.18398675
-0.042845532
0.004469872
-0.05710786599999999
-0.0709452
-0.054375768
-0.10584605
-0.023363292
-0.037901968
-0.060085803
-0.027981847999999997
-0.08053532
-0.027186394
-0.035090357
-0.036188572999999995
-0.048064232
-0.05395651
-0.04661396
-0.03860274
-0.039198607
-0.036815763
-0.042976855999999994
-0.035355717
-0.033598512000000004
-0.0032992959999999997
-0.019963384
-0.02043584
-0.020686536999999998
-0.015346468
-0.010974228
-0.008110761999999999
-0.003497809
0.00269258
0.009091288000000001
0.01487264
0.022386193
0.020174861000000002
0.021657974
0.020302445
0.020929635
0.02238661
0.053023905
0.031527787
0.035486907000000005
0.04025823
0.044900565999999996
0.04425195
0.041434765
0.041670382
0.041448027
0.043942273
0.04901102
0.051732600000000004
0.051428825
0.049153656
0.04784873
0.04734847
0.04661542
0.04729205400000001
0.047278464000000006
0.047564387
0.046000004000000004
0.045495242000000005
0.047605246
0.0474599
0.05013171
0.05100414
0.051925032999999995
0.05101326
0.051331192000000005
0.049283624000000005
0.04834023
0.04983571
0.051076442
0.053764522
0.05521825
0.057477325
0.05607015
0.05652213
0.055214673
0.056034833
0.05629754
0.05572015
0.055308014
0.055825055
0.05687514
0.05694756
0.05816117
0.05869174
0.060333997
0.06179598
0.06288558
0.06310466
0.0643805
0.06594291
0.067732334
0.06728256
0.06941578
0.0698805
0.07025862
0.06851545
0.06802453
0.0685754
0.066838145
0.06499471
0.06250472
0.061025947000000004
0.057390465999999994
0.054338172000000004
0.051765695
0.048407942
0.046171962999999996
0.16020885
0.048095793
0.047548442999999996
0.047113657
0.04771009
0.049235075999999996
0.047661632
0.04655081
0.04694441
0.047912925
0.048089594000000006
0.049216807
0.0501163
0.05144143
0.05121103
0.050878093
0.051432252000000005
0.051113725
0.051847443
0.05155156599999999
0.05251336
0.052917853
0.054132372000000005
0.05523525
0.056451812000000004
0.05807388
0.3056796
-0.112816215
0.31186040000000004
-0.04816857
-0.0034589620000000003
0.101259016
0.07486459599999999
0.019088045
0.030305787999999997
0.03518936
0.035599142
-0.042890787
-0.01297532
-0.02631332
-0.034509927
-0.016713649
-0.007156849
-0.002119765
-0.014126942
-0.024006247999999997
-0.029516816
-0.025392592000000002
-0.028680712
-0.023960888
-0.014297903
-0.016193658
-0.021573722000000004
-0.021038473
-0.005106241
0.01390928
-0.05148685
0.026015937000000003
-0.06728485
0.00011006
-0.006615669
-0.02577652
-0.022842541
-0.018397838
-0.012373567
-0.009396538000000001
-0.0066263680000000005
-0.007202371999999999
-0.0031921859999999996
-0.003935725
-0.00531067
-0.005223915
-0.002664536
0.001518548
0.0014732179999999999
0.004707277
0.005054116
0.0033369059999999997
-0.001297936
-0.001831591
0.002011418
0.008246884
0.007856845999999999
0.002829045
0.002966315
-0.001443595
-0.08257353
-0.009535909
-0.015185937
-0.021772489
-0.022525027000000003
-0.025621906
-0.031058967000000003
-0.036103785
-0.039318696
-0.044305474000000004
-0.048876017
-0.055890307
-0.059236392
-0.053615585
-0.05702974
-0.06163542
-0.067794725
-0.06983099999999999
-0.07341927
-0.07555133
-0.074670166
-0.07364687
-0.073971584
-0.07472217
-0.07507644599999999
-0.07949689
-0.05189812
-0.08566895
-0.0867179
-0.08706148
-0.089123175
-0.09242532
-0.09343788
-0.09372628
-0.09552469999999999
-0.097197205
-0.09730552
-0.09979112400000001
-0.09852673
-0.09809531
-0.09935339
-0.10046418
-0.10302764
-0.10469097
-0.10577753
-0.10380058
-0.10119638
-0.09943384
-0.09954794
-0.09651038
-0.09407012
-0.09366892
-0.09312171
-0.092898905
-0.09025344
-0.08749491
-0.08560836
-0.08698541
-0.090133786
-0.09441246
-0.09575747
-0.09783766
-0.098724306
-0.09929986
-0.10124265
-0.10313621
-0.105563134
-0.107532784
-0.109992355
-0.111363545
-0.11195712
-0.110931054
-0.11010653
-0.10852499
-0.10894835
-0.10647315
-0.105602935
-0.104202315
-0.100696355
-0.096840754
-0.094662756
-0.18084976
-0.37162304
-0.43719830000000004
-0.48880407
-0.25622267
-0.20575663
-0.24522199999999997
-0.12071365
-0.24903762
-0.30433556
-0.16615339999999998
-0.23794907
-0.20825227
-0.22795594
-0.18496439
-0.21046211
-0.28700453
-0.23612174
-0.2849784
-0.2851805
-0.2596877
-0.28923059
-0.29150087
-0.26765063
-0.30155942
-0.30987075
-0.31194629999999995
-0.316858
-0.32326259999999996
-0.32550222
-0.3200004
-0.30139184
-0.30419785
-0.30054268
-0.30086046
-0.30708823
-0.30849564
-0.30462256
-0.30710605
-0.30657265
-0.31015690000000007
-0.31259509999999996
-0.3119774
-0.3145844
-0.31744063
-0.3215804
-0.32650226
-0.3294042
-0.33155304
-0.32966703
-0.3312405
-0.33398956
-0.33491886
-0.33590892
-0.33669063
-0.33882248
-0.3360261
-0.33556590000000003
-0.33473063
-0.3361514
-0.3383492
-0.34065926
-0.34522966
-0.34493166
-0.34385538
-0.34341958
-0.34229264
-0.34169585
-0.34335437
-0.34545338
-0.34429532
-0.3442206
-0.344395
-0.34475034
-0.344777
-0.34534538
-0.34369037
-0.3417573
-0.336625
-0.3348261
-0.33250237
-0.33139944
-0.33028966
-0.33127883
-0.33364109999999997
-0.33557183
-0.33570048
-0.33478972
-0.3334741
-0.33243138
-0.33269393
-0.33100775
-0.328735
-0.3260475
-0.32509148
-0.32438406
-0.32210127
-0.32070822
-0.32157275
-0.32199228
-0.32236418
-0.32151282
-0.32276917
-0.3228578
-0.32393926
-0.32441562
-0.32267165
-0.32219264
-0.32139957
-0.32301664
-0.32485652
-0.3243563
-0.322533
-0.32166198
-0.3209318
-0.32267025
-0.32200816
-0.32161063
-0.32134873
-0.32000145
-0.31954455
-0.31850097
-0.31762555
-0.31552509999999995
-0.31464934
-0.31361863
-0.31347552
-0.31481874
-0.31423986
-0.31488386
-0.31631509999999996
-0.31873864
-0.31792367
-0.31709474
-0.31655988
-0.31785473
-0.318162
-0.31883502
-0.31975149999999997
-0.32098213
-0.3229927
-0.23579262
0.032642275
-0.005130619
-0.04341212
-0.31486934
-0.22656202
0.06634646
0.027705483
-0.044979945
-0.04588978
-0.051870346
-0.06268945
-0.06320155
-0.073182195
-0.07839432
-0.08576617
-0.08888976
-0.0918517
-0.022785932000000002
-0.100996435
-0.10556303
-0.11133443
-0.11879729
-0.12518972
-0.13253161
-0.1344237
-0.13449456
-0.13624786
-0.14068565
-0.14575498
-0.14854549
-0.07580133
-0.09233603
-0.15754925
-0.16759121
-0.16828056
-0.16983178
-0.1717626
-0.16997433
-0.16682194
-0.16574281
-0.16242534
-0.16290846
-0.16227768
-0.16329785
-0.16211710000000001
-0.1595053
-0.16085266
-0.16179314
-0.1590311
-0.15810529999999998
-0.1969491
0.1178914
-0.2221245
-0.1596495
-0.069456935
-0.15910068
-0.1594683
-0.16184883
-0.16212952
-0.16334654
-0.16466296
-0.1699767
-0.17396988
-0.17479260000000002
-0.17283398
-0.16813113
-0.16555698
-0.1629747
-0.16140921
-0.15859520000000002
-0.15997946
-0.16327111
-0.16465168
-0.16328335
-0.16162366
-0.15868922
-0.15480316
-0.1523784
-0.15060583
-0.14726932
-0.14644091
-0.14702825
-0.14792235
-0.14789003
-0.15028456
-0.15241492
-0.15460129
-0.15748182
-0.15672229
-0.15616527
-0.15564144
-0.15398039
-0.15388793
-0.15492542
-0.15398091
-0.15479289
-0.15672389
-0.15599713
-0.15369345
-0.15273613
-0.151564
-0.15158193
-0.15142767
-0.15290034
-0.15523478
-0.15518045
-0.15562867
-0.15553978
-0.15691735
-0.1575461
-0.15689024
-0.15435873
-0.15151805
-0.15186185
-0.1522416
-0.15247022
-0.15407331
-0.07648285
-0.15277384
-0.15095754
-0.15064757
-0.1522319
-0.15314083
-0.15295435
-0.15304773
-0.15305267
-0.15362322
-0.15378194
-0.1549527
-0.15634356
-0.15750295
-0.15834455
-0.16064258
-0.16183227
-0.1638361
-0.16538319
-0.16708299999999998
-0.16814676
-0.17065556
-0.17311424
0.27561978
0.24063228
0.19412102
0.28776962
0.10877561599999999
0.20838338
0.13341881
0.12303096
0.07302596
-0.0320307
-0.03975346
-0.03204971
-0.037764902999999996
0.047856927
-0.05381294
-0.053739525
-0.06130249
-0.062078148
-0.06661716
-0.068945915
-0.06778234
-0.06780698
-0.07747573
-0.007761746999999999
-0.082883745
-0.1401944
-0.08620951
-0.09425812
-0.102402225
-0.11180824
-0.11836623
-0.11790247
-0.11649749
-0.11885226
-0.12194653
-0.1257793
-0.12991604
-0.13422926
-0.13713235
-0.1395121
-0.14092757
-0.14317164
-0.14457452
-0.14684704
-0.15052606
-0.15348485
-0.1554666
-0.1570302
-0.15767579999999998
-0.15991078
-0.16141085
-0.16482356
-0.1648888
-0.16062933
-0.16260657
-0.16357677
-0.1624814
-0.16312796
-0.16487172
-0.16486305
-0.16638264
-0.16734841
-0.16862829
-0.17023414
-0.17384298
-0.20400383
-0.17991978
-0.18230614
-0.18384056
-0.18516645
-0.18720174
-0.18724163
-0.18791723
-0.18695477
-0.18684492
-0.18579392
-0.18693095
-0.18447654
-0.18456942
-0.18735320000000003
-0.1886989
-0.18956378
-0.19052088
-0.19233918
-0.19236252
-0.19400218
-0.21624315
-0.20669886
-0.19888129999999998
-0.20075886
-0.22756892
-0.20274507
-0.20207475
-0.20102677
-0.20095232
-0.20085795
-0.20108159
-0.20054075
-0.19912504
-0.20034313
-0.19952834
-0.19916886
-0.20018569
-0.27318153
-0.20024679999999997
-0.20179149999999998
-0.20288661
-0.20400694
-0.20514855
-0.18022335
-0.10772848
-0.20355720000000002
-0.20252644
-0.15334833
-0.20039201
-0.20037028
-0.20054629999999998
-0.19916523
-0.19935614
-0.19841939
-0.19643551
-0.19483225
-0.19556308
-0.19602473
-0.19690993
-0.19627985
-0.19681212
-0.19713654
-0.19950613
-0.20018655
-0.20077935
-0.20049742
-0.20010298
-0.20035857
-0.20044467
-0.20085073
-0.20177378
-0.20252317
-0.20245011
-0.20096716
-0.20021042
-0.09492174
0.15595978
0.26714045
0.25843692
0.20045471
0.14721966
0.34625995
0.28644592
0.28377706
0.27429622
0.2722416
0.2645524
0.2554263
0.1992175
0.24711198
0.14608002
0.20159191
0.18092674
0.2426948
0.09869957
0.20121866
0.25613755
0.33315343
0.2755366
0.2809906
0.25591713
0.28003985
0.27640516
0.24303031
0.2546234
0.24643719
0.24384749
0.24845344
0.215554
0.25085932
0.2516364
0.22468805
0.19676358
0.23747414
0.23317736
0.22907352
0.23000586
0.23029435
0.23024064
0.16883093
0.2339766
0.23440486
0.23974901
0.24304533
0.24477100000000002
0.24782324
0.24834955
0.24672437
0.24563271
0.24020159
0.2351448
0.23581308
0.23347867
0.23099774
0.22678113
0.22805119
0.22445345
0.22323483
0.22526324
0.22571588
0.22746599
0.22916764
0.23013371
0.23168391
0.23425812
0.23506904
0.23411733
0.23189837
0.23157299
0.2291317
0.22567058
0.22296816
0.22454971
0.22696763
0.22947800000000002
0.23127663
0.23337436
0.23631966
0.23916686
0.24162227
0.24184906
0.24292243
0.24025261
0.23980021
0.23849629999999997
0.23743796
0.23603600000000002
0.2345866
0.23351061
0.23261595
0.23103034
0.22958678
0.22950572
0.22995669
0.22956365
0.22745496
0.22729236
0.22755748
0.22716361
0.22493368
0.22489011
0.22571957
0.22485942
0.22245443
0.21895504
0.2171632
0.21568131
0.21406126
0.21111178
0.2087413
0.20579118
0.20578617
0.2055698
0.20648259
0.20617265
0.20515698
0.20301896
0.20038497
0.19703972
0.1936717
0.19251734
0.18951094
0.18879431
0.18754482
0.18628037
0.18649393
0.18621778
0.18685710000000003
0.18899494
0.19150989999999998
0.1929608
0.19461101
0.19707529999999998
0.1966545
0.19533348
0.19472879
